text,label
musicians  upbeat  about the net musicians are embracing the internet as a way of reaching new fans and selling more music  a survey has found.  the study by us researchers  pew internet  suggests musicians do not agree with the tactics adopted by the music industry against file-sharing. while most considered file-sharing as illegal  many disagreed with the lawsuits launched against downloaders.  even successful artists don t think the lawsuits will benefit musicians   said report author mary madden.  for part of the study  pew internet conducted an online survey of 2 755 musicians  songwriters and music publishers via musician membership organisations between march and april 2004.  they ranged from full-time  successful musicians to artists struggling to make a living from their music.  we looked at more of the independent musicians  rather than the rockstars of this industry but that reflects more accurately the state of the music industry   ms madden told the bbc news website.  we always hear the views of successful artists like the britneys of the world but the less successful artists rarely get represented.  the survey found that musicians were overwhelming positive about the internet  rather than seeing it as just a threat to their livelihood. almost all of them used the net for ideas and inspiration  with nine out of 10 going online to promote  advertise and post their music on the web. more than 80% offered free samples online  while two-thirds sold their music via the net. independent musicians  in particular  saw the internet as a way to get around the need to land a record contract and reach fans directly.  musicians are embracing the internet enthusiastically   said ms madden.  they are using the internet to gain inspiration  sell it online  tracking royalties  learning about copyright.   perhaps surprisingly  opinions about online file-sharing were diverse and not as clear cut as those of the record industry.  through the recording industry association of america (riaa)  it has pursued an aggressive campaign through the courts to sue people suspected of sharing copyrighted music. but the report suggests this campaign does not have the wholehearted backing of musicians in the us. it found that most artists saw file-sharing as both good and bad  though most agreed that it should be illegal.  free downloading has killed opportunities for new bands to break without major funding and backing   said one musician quoted by the report.  it s hard to keep making records if they don t pay for themselves through sales.  however 60% said they did not think the lawsuits against song swappers would benefit musicians and songwriters. many suggested that rather than fighting file-sharing  the music industry needed to recognise the changes it has brought and embrace it.  both successful and struggling musicians were more likely to say that the internet has made it possible for them to make more money from their music  rather than make it harder for them to protect their material from piracy   said ms madden.,tech
nat insurance to rise  say tories national insurance will be raised if labour wins the next election  tory leader michael howard has claimed.  tony blair has said he does not want higher tax rates for top earners but on wednesday said other tax promises would be left to labour s manifesto. prime minister s questions also saw mr blair predict that new plans would probably cut net immigration. he attacked tory plans to process asylum claims abroad - but mr howard said labour had proposed the idea too.  the commons questions session again saw the leaders of the two biggest parties shape up for the forthcoming election campaign. the tories have promised £4bn in tax cuts but have yet to say where they will fall. mr howard pointed to the institute for fiscal studies  predictions that labour will need to increase taxes to cover an £11bn gap in its spending plans. he accused ministers of wasting money on unsuccessful attempts to curb bad behaviour and truancy in schools and on slow asylum processing. it was no good mr blair claiming tax pledges were being left to the manifesto as he had given one to mps on tuesday about the top rate of income tax  argued mr howard. pointing to national insurance  he added:  everyone knows tax will go up under labour: isn t it now clear which tax it would be    mr blair instead hailed labour s achievement in using a strong economy to invest in public services.  when we have money not only going into extra teachers and nurses but equipment in schools and hospitals  that money is not wasted   he said. on the tax questions  he added:  we will make commitments on tax at the time of the manifesto.  home secretary charles clarke this week published plans for a new points system for economic migrants  with only high-skilled workers allowed into the uk from outside the european union.  mr blair said abuses would be weeded out and chain migration  where families automatically get the right to settle with immigrant workers  would end. that would probably create a fall in the migrant numbers  he said. the prime minister ridiculed the tory plans for asylum quotas and for processing all asylum claims overseas. he challenged the tories on which country would house their processing centres - what he called a  fantasy island . mr howard read from a letter about the government s own plans at the european council of ministers for processing asylum seekers outside the eu. but mr blair said:  all the other countries could not agree on the way forward  nor could the un.,politics
india unveils anti-poverty budget india is to boost spending on primary schools and health in a budget flagged as a boost for the ordinary citizen.  india s defence budget has also been raised 7.8% to 830bn rupees ($19bn). the priority for finance minister palaniappan chidambaram is to fight poverty and keep the government s communist allies onside. but his options are limited by a new law which makes him cut the budget deficit  which he said would be 4.5% of gdp in the year to march 2005. the country s overall deficit is thought to be more than 10%  if the spending of india s 35 states and territories is included. under the fiscal responsibility law  mr chidambaram has to trim the deficit by 0.3 percentage points each year  a target he says he has now met for the current year.  but the heavy spending on poverty reduction means the 2005-6 target for the deficit will be 4.3%  mr chidambaram said - falling short of the new law s requirement.  i was left with no option but to press the pause button vis a vis the act   he said. the following year  though  would have to be back on track  he warned.   i may add that we are perilously close to the limits of fiscal prudence and there is no more room for spending beyond our means   he said. the coming year s reduction has meant bringing more of the businesses in india s burgeoning services sector into the tax system and restructuring the personal tax system  although there are numerous corporate tax and duty reductions built into the budget.  presenting his budget in the lower house of parliament  mr chidambaram said the indian economy was performing strongly and that inflation has been reined in. he said india s economy grew 6.9% in 2004. in his budget mr chidambaram has:  - increased spending on primary education to 71.56bn rupees ($1.6bn)   - increased spending on health to 102.8bn rupees ($2.35bn)   - announced that 80bn rupees ($1.8bn) will be spent on building rural infrastructure   - pledged 102.16bn rupees ($2.3bn) for tsunami victims   - increased flow of funds to agriculture by 30%   - announced a package for the sugar industry  in addition  up to 100bn rupees ($2.3bn) to be spent on infrastructure will be sourced by borrowing against the country s foreign exchange reserves  keeping budgeted spending under control.  given the resilience of the indian economy... it is possible to launch a direct assault on poverty   mr chidambaram said.  the whole purpose of democratic government is to eliminate poverty.  the new indian government  led by the congress party  was voted into power last may after it pledged to introduce economic reforms with a  human face .  the finance minister says he is committed to continue reforming india s tax system while expanding the tax base. as part of his reforms he has announced:  - duty cuts on capital goods and raw materials   - expanded service tax net   - raised the income-tax threshold to 100 000 rupees ($2 300)   - reduced income tax for those earning less than 250 000 rupees ($5 700) to 20%   - reduced corporate tax rates to 30%  an annual economic survey released on friday said india needed to ease limit restriction on foreign investment  reform labour laws and cut duties apart from widening the tax base for long-term economic growth. but mr chidambaram is under pressure from the communist parties to focus on increasing social spending. the communists are also hostile to measures seeking to increase foreign investment and allow companies to hire and fire employees at will. in recent months  they have expressed their displeasure at the government s economic reform plans including increasing foreign direct investment in telecommunication and aviation. in his last budget  mr chidambaram had pledged billions of dollars for improving education and health services for the poor as well as special assistance for farmers.,business
unilever shake up as profit slips anglo-dutch consumer goods giant unilever is to merge its two management boards after reporting  unsatisfactory  earnings for 2004.  it blamed the poor results on sluggish decision making  a rise in discounted retailers and a wet european summer. the company also cited difficult trading conditions and a lack of demand for goods such as its slimfast range. unilever  which owns brands including dove soap  said annual pre-tax profit fell 36% to 2.9bn euros (£1.99bn). shares fell 1% to 510.75 pence in london  and dropped by 1.2% to 50.50 euros in amsterdam.  under the restructuring plans  patrick cescau  the uk-based co-chairman  will become group chief executive. dutch co-chairman antony burgmans will take on the role of non-executive chairman.   we have recognised the need for greater clarity of leadership and we are moving to a simpler leadership structure that will provide a sharper operational focus   mr burgmans said.  we are leaving behind one of the key features of unilever s governance but this is a natural development following the changes introduced last year.  the company  which has had dual headquarters in rotterdam and london since 1930  will announce the location of its head office at a later date. unilever is not alone in trying to simplify its business. oil giant shell last year dismantled its dual-ownership structure  after a series of problems relating to the size of its oil reserves that hammered its share price and led to the resignation of key board members.  the best part of the news this morning was that the company announced a structure simplification   said arjan sweere  an analyst at petercam.  the company said the organizational changes would speed decision making  and it also may make further changes.  the company said its main focus will be on improving profits  and it is planning to accelerate and increase investment in its 400 main brands.  while it is certainly the case that markets have been tougher in the past eighteen months than we had expected  we have also lost some market share   said mr cescau.  we let a range of targets limit our ability flexibility and did not adjust our plans quickly enough to a more difficult business environment.   our objective is to reverse the share loss that we experienced in some markets in 2004 and return to growth.   unilever said european sales fell 2.8% last year  dragged down by below part sales at its beverage division  where revenues dipped by almost 4%.  sales of ice cream and frozen food dipped by 3.4% in the us last year  revenue grew by 1.5%  despite disappointing sales in slimfast   the company said. in asia  leading products came under  attack  from rivals such as procter & gamble. unilever took a 1.5bn euro one-time charge in the fourth quarter  including a 650m euro write-down on slimfast diet foods. sales of slimfast products have been hit in recent years by the popularity of the atkins diet. but looking ahead  unilever said it was optimistic about prospects for its slimming products saying that demand is on the wane for rival low-carbohydrate diets. the company also said it planned to spend 500m euros this year buying back shares.,business
emi shares hit by profit warning shares in music giant emi have sunk by more than 16% after the firm issued a profit warning following disappointing sales and delays to two album releases.  emi said music sales for the year to march will fall 8-9% from the year before  with profits set to be 15% lower than analysts had expected. it blamed poor sales since christmas and delays to the releases of new albums by coldplay and gorillaz. by 1200 gmt on monday  emi shares were down 16.2% at 235.75 pence.  emi said two major albums scheduled for release before the end of the financial year in march - one by coldplay and one by gorillaz - have now had their release dates put back.   emi music s sales  particularly re-orders  in january have also been lower than anticipated and this is expected to continue through february and march   the company added.  therefore  for the full year  at constant currency  emi music s sales are now expected to be 8% to 9% lower than the prior year.  the company said it expected profits to be about £138m ($259.8m). alain levy  chairman and chief executive of emi music  described the performance as  disappointing   but added that he remained optimistic over future trends in the industry.  the physical music market is showing signs of stabilisation in many parts of the world and digital music  in all its forms  continues to develop at a rapid pace   he said.  commenting on the delay to the release of the coldplay and gorillaz albums  mr levy said that  creating and marketing music is not an exact science and cannot always coincide with our reporting periods .  while this rescheduling and recent softness is disappointing  it does not change my views of the improving health of the global recorded music industry   he added. paul richards  an analyst at numis securities  said the market would be focusing on the slump in music sales rather than the timing of the two albums.  it s unusual to see this much of a downgrade just because of phasing   he said.,business
ireland call up uncapped campbell ulster scrum-half kieran campbell is one of five uncapped players included in ireland s rbs six nations squad.  campbell is joined by ulster colleagues roger wilson and ronan mccormack along with connacht s bernard jackman and munster s shaun payne. gordon d arcy is back after injury while munster flanker alan quinlan also returns to international consideration.  the squad is selected purely on form. a lot of players put their hands up   coach eddie o sullivan told bbc sport.  kieran campbell was just one of those players. he has been playing very well in the heineken cup and deserves his call-up.  there is big competition in some departments and not so much in others. there were one or two players who were unfortunate just to miss out.  back-row forwards david wallace and victor costello are omitted  with o sullivan having quinlan  wilson  simon easterby  anthony foley  denis leamy and johnny o connor vying for the three positions.  with david humphreys  kevin maggs  simon best and tommy bowe again included  it is ulster s biggest representation in a training panel for quite some time. munster and leinster have 12 and 11 players in the squad respectively while jackman is the sole connacht representative. four british-based players are also included. ulster forward ronan mccormack said he was  totally shocked  to be included.  i m really looking forward to it   said mccormack.  i played with guys like brian o driscoll and denis hickie back in my school days in leinster so i do know a few of them although not that well.  it will be great to work with them.   s best (ulster)  s byrne (leinster)  r corrigan (leinster)  l cullen (leinster)  s easterby (llanelli)  a foley (munster)  j hayes (munster)  m horan (munster)  b jackman (connacht)  d leamy (munster)  e miller (leinster)  r mccormack (ulster)  d o callaghan (munster)  p o connell (munster)  j o connor (wasps)  m o kelly (leinster)  f sheahan (munster)  r wilson (ulster)  a quinlan (munster).  t bowe (ulster)  k campbell (ulster)  g d arcy (ulster)  g dempsey (leinster)  g duffy (harlequins)  g easterby (leinster)  d hickie (leinster)  a horgan (munster)  s horgan (leinster)  d humphreys (ulster)  k maggs (ulster)  g murphy (leicester)  b o driscoll  (leinster)  r o gara (munster)  s payne (munster)  p stringer (munster).  k gleeson (leinster)  t howe (ulster)  j kelly (munster)  n mcmillan (ulster).,sport
terror suspects face house arrest uk citizens suspected of involvement in terrorism could face house arrest as part of a series of new measures outlined by the home secretary.  it comes after law lords ruled that the detention of 12 foreign terror suspects without trial breached human rights. charles clarke s planned  control orders  mean anyone suspected of being involved in terrorism could be subject to house arrest  curfews or tagging. the law society dubbed mr clarke s new proposals an  abuse of power . deals are already being sought to deport some of the foreign detainees who are mainly held in belmarsh prison in london under the current laws introduced after the us terror attacks on 11 september 2001. mr clarke said efforts would continue to deport them to their countries of origin algeria  tunisia  egypt and jordan without them facing torture or death.  under the proposed changes - prompted by the house of lords ruling - the home secretary could order british citizens or foreign suspects who could not be deported  to face house arrest or other measures such as restrictions on their movements or limits on their use of telephones and the internet.  british citizens are being included in the changes after the law lords said the current powers were discriminatory because they could only be used on foreign suspects. mr clarke also said intelligence reports showed some british nationals were now playing a more significant role in terror threats. human rights lawyer clive stafford-smith said the plans were a  further abuse of human rights in britain .  mr clarke said prosecutions were the government s first preference and promised the powers would only be used in  serious  cases  with independent scrutiny from judges.  he told mps:  there remains a public emergency threatening the life of the nation.  he accepted the law lords  ruling but argued detention powers had helped prevent attacks and deter terrorists. the current detainees would not be freed until the new powers were in place as they were still considered a national security threat  he told mps.  there have been calls for the rules for wire-tap and intercept evidence to be allowed to be used in courts but mr clarke refused to back that change.  he said intercept evidence was only a small part of the case against the men and some of it could not be used because it could put sources  lives at risk. most of the terror suspects are being held indefinitely at belmarsh prison  in london. conservative shadow home secretary david davis was worried about extending special powers to cover british citizens. he warned:  throughout history  internment has generally backfired because of the resentment it creates.  so unless the process is clearly just  the home secretary could find himself confining one known terrorist only to recruit 10 unknown terrorists.  he suggested changing the law to let security-cleared judges view evidence gathered by phone-tapping could allow more terror cases to come to court.  liberal democrat spokesman mark oaten also backed use of wire-tap evidence. he said the standard of proof for the new powers would have to be  very high indeed  and he asked whether ministers had looked at measures which fitted with human rights laws. shami chakrabarti  from human rights group liberty  joined calls for intercept evidence to be allowed in trials. she said:  adherence to the rule of law should not be a game of cat and mouse. the government should not swap one human rights  opt out  for another.,politics
china continues rapid growth china s economy has expanded by a breakneck 9.5% during 2004  faster than predicted and well above 2003 s 9.1%.  the news may mean more limits on investment and lending as beijing tries to take the economy off the boil. china has sucked in raw materials and energy to feed its expansion  which could have knock-on effects on the rest of the world if it overheats. but officials pointed out that industrial growth had slowed  with services providing much of the impetus. growth in industrial output - the main target of government efforts to impose curbs on credit and investments - was 11.5% in 2004  down from 17% the previous year.  still  consumer prices - at 2.4% - rose faster than in 2004  adding to concern that a sharp rise in producer prices of 7.1% could stoke inflation. and overall investment in fixed assets was still high  up 21.3% from the previous year - although some way off the peak of 43% seen in the first quarter of 2004. the result could be higher interest rates. china raised rates by 0.27 percentage points to 5.8% - its first hike in nine years - in october 2004.  despite the apparent rebalancing of the economy the overall growth picture remains strong  economists said.  there is no sign of a slowdown in 2005   said tim congdon  economist at ing barings.  china s economy is not only gathering speed thanks to domestic demand  but also from soaring sales overseas. figures released earlier this year showed exports at a six-year high in 2004  up 35%. part of the impetus comes from the relative cheapness of the yuan  china s currency. the government keeps it pegged close to a rate of 8.28 to the us dollar  - much to the chagrin of many us lawmakers who blame china for lost jobs and competitiveness. despite urging to ease the peg  officials insist they are a long way from ready to make a shift to a more market-set rate.  we need a good and feasible plan and formulating such a plan also needs time   national bureau of statistics chief li deshui told reuters.  those who hope to make a fortune by speculating on a renminbi revaluation will not succeed in making a profit.,business
world tour for top video gamers two uk gamers are about to embark on a world tour as part of the most lucrative-ever global games tournament.  aaron foster and david treacy have won the right to take part in a tournament offering $1m in total prize money. the cash will be handed out over 10 separate competitions in a continent-hopping contest organised by the cyberathlete professional league. as part of their prize the pair will have their travel costs paid to ensure they can get to the different bouts.  the cpl world tour kicks off in mid-february and the first leg will be in istanbul. all ten bouts of the tournament will be played throughout 2005  each one in a different country. at each stop $50 000 in prize money will be up for grabs. the tournament champion for each leg of the cpl world tour will walk away with a $15 000 prize. the winner of the grand final will get a prize purse of $150 000 from a total pot of $500 000.  winners of each stage of the tour automatically get a place at the next stop. the world tour stops are open to any keen gamer that registers. online registration for the first stop opens this weekend. some pro-players are winning a spot at the tour destinations through qualifying events organised by cpl partners. winners at these qualifiers get seeded higher in the elimination parts of each tournament. mr foster and mr treacy get the chance to attend the world tour as members of the uk s four-kings gaming clan. towards the end of 2004 four-kings staged a series of online painkiller competitions to reveal the uk s top players of the pc game. the best eight players met face-to-face in a special elimination event in late december where mr foster and mr tracey proved their prowess at painkiller. as part of their prize the pair also get a contract with four-kings intel which is one of the uk s few pro-gaming teams.  there are a lot of people who take gaming very seriously and support their local or national team with the same passion as any other sport   said simon bysshe who filmed the event for four-kings and intel. more than 80 000 people have downloaded the movie of the tournament highlights.  professional gaming is here to stay and will only grow in popularity   he said.,tech
sydney return for henin-hardenne olympic champion justine henin-hardenne will return to action in january s sydney international tournament.  the belgian has not competed since losing her top world ranking at the us open in september  where she was beaten in the fourth round by nadia petrova. she took time out to shake off a virus but will defend her titles in sydney and at the australian open. women s world number one lindsay davenport and french open champion anastasia myskina will also compete.  in the men s event  world number three lleyton hewitt returns to defend his title  along with runner-up carlos moya. moya  spain s davis cup final hero in their recent win over the us  had to retire with an ankle injury in the first set of the final.  tournament director craig watson said:  i had a message relayed to me from him after spain s davis cup victory  saying he was looking forward to trying to make up for his disappointment in the (2004) final. the tournament will take place from 9-15 january.,sport
pc photo printers challenge pros home printed pictures can be cheaper and higher quality than those from high street developers  tests shows.  a survey carried out by pc pro magazine looked at which of 100 home photo printers offered a better deal than handing your snaps to a photo lab. the tests found that images from top pc printers kept their colour longer than professionally produced photographs. but using the wrong printer cartridge could means snaps fade in months  warned the magazine.  the group test of 100 home photo printers for pcs discovered how much it costs to create images using the devices compared to online developers as well as high street names such as jessops  boots and snappy snaps. the comprehensive test also revealed how quickly different printers produced images  the quality of the finished image and how resistant finished pictures were to smudging or water damage. it found that although some ink for printers now costs more than £2 per millilitre it can still be cheaper to produce prints from photographs at home than it is to send them off to a high street store.  if you really like your photos  then it s definitely worth printing at home instead of going to the high street  but only if you choose the right printer   said nick ross  top tester at pc pro.  mr ross said that a new generation of printers produced images with brighter colours and that were less likely to fade than many high street developers or even some professional wedding photographers. some high street photo shops can be the cheapest when it came to developing prints that were 6x4in  said mr ross  but the test revealed that images 7x5in and 8x10in in size were cheaper to produce at home. according to pc pro  producing a print 8x10in on an epson r800 printer using top quality paper costs £1.87. at jessops the same image would cost £2.50 and at snappy snaps £9.99. a 10x7in snap at boots would cost £4.99.  considering how inconvenient it can be to go to the high street and how silver-halide prints can fade in the sun  we re adamant that it s now better  cheaper and more convenient to print at home   he said. ann simpson  marketing manager at snappy snaps believes the convenience of high street printing will continue to attract customers.  some people will want to do their own thing on their computer but the feedback to us is that customers often have to print two or three pictures at home in order to get a good one   she said.  many people are not skilled at getting the colour  contrast and cropping right and they don t want the hassle   she added. the magazine test found that which ink consumers use determined how long their prints lasted before they started fading. it recommended avoiding so-called third-party inks not produced by printer makers because they tended to produce prints that fade the quickest.,tech
long life promised for laptop pcs scientists are working on ways to ensure laptops can stay powered for an entire working day.  building batteries from new chemical mixes could boost power significantly  say industry experts. the changes include everything from the way chips for laptops are made  to tricks that reduce the power consumption of displays. ever since laptops appeared the amount of time they last between recharges has been a frustration for users.  a survey carried out in 2000 by forrester research found that the shortness of battery life was the most complained about feature of laptops.  the focus back then was more on performance and features   said mike trainor  chief mobile technology evangelist for chip giant intel.   for most of the 90s battery life was stuck on two to 2.5 hours.  but now  he said  laptops can last much longer. it was not just a case of improving battery life by squeezing more out of the lithium ion power packs  he explained. other changes are needed to get to the holy grail of a laptop running for about eight hours before needing a recharge.  lithium ion is never going to get there by itself   he said.  the industry has done a great job of wringing all possible energy storage out of that technology that they can.  some new battery chemistries promise to cram more power into the same space  said mr trainor  though work still needed to be done to get them successfully from the lab to manufacturing. he was sceptical that fuel cells would develop quick enough to take over from solid batteries even though they have the potential to produce several times more energy than lithium ion power packs.  in fuel cells you need to have pumps and separators and evaporation chambers   he said.  it s a mini energy plant that needs to be shrunk and shrunk and shrunk.   intel has been working with component makers to test energy consumption on all the parts inside a laptop and find ways to make them less power hungry.  this work has led to the creation of the mobile pc extended battery life (ebl) working group that shares information about building notebooks that are more parsimonious with power. some of the improvements in power use come simply because components on chips are shrinking  said mr trainor. intel has also changed the way it creates transistors on silicon to reduce the power they need. on a larger scale  said mr trainor  improvements in the way that voltage regulators are made can reduce the amount of power lost as heat and make a notebook more energy efficient. also  said mr trainor  research is being done on ways to cut energy consumption on displays - currently the biggest power guzzler on a laptop. many laptop makers have committed to creating 14 and 15 inch screens that draw only three watts of power. this is far below the power consumption levels of screens in current notebooks.  if we can get close to eight hours that s a place that people see as extraordinarily valuable that s what the industry has to deliver   mr trainor said.,tech
ore costs hit global steel firms shares in steel firms have dropped worldwide amid concerns that higher iron ore costs will hit profit growth.  shares in germany s thyssenkrupp  the uk s corus and france s arcleor fell while japan s nippon steel slid after it agreed to pay 72% more for iron ore. china s baoshan iron and steel co. said it was delaying a share sale because of weak market conditions  adding it would raise steel prices to offset ore costs. the threat of higher raw material costs also hit industries such as carmakers. france s peugeot warned that its profits may decline this year as a result of the higher steel  plastic and commodity prices.  steelmakers have been enjoying record profits as demand for steel has risen  driven by the booming economies of countries such as china and india. steel prices rose by 8% globally in january alone and by 24% in china.  the boom times are far from over  but analysts say that earnings growth may slow. the share price fall was initially triggered by news that two of the world s biggest iron ore suppliers had negotiated contracts at much-higher prices. miners rio tinto and cia. vale do rio dolce (cvrd) this week managed to boost by 72% the price of their iron ore  a key component of steel. analysts had expected japan s nippon to agree to a price rise of between 40% and 50%. steel analyst peter fish  director of sheffield-based consulting group meps  said the extent of cvrd s price rise was  uncharted territory   adding that the steel industry  hasn t seen an increase of this magnitude probably in 50 years . analysts now expect other iron ore producers  such as australia s bhp billiton  to seek annual price rises of up to 70%.  the news triggered the share price weakness.  it sparked worries that steel makers might not be able to increase product prices further [ to cover rising ore costs]  explained kazuhiro takahashi of daiwa securities smbc. in europe  arcelor shed 2.1% to 17.58 euros in paris  with thyssenkrupp dropping 1.7% to 16.87 euros. in london  corus fell 2.2% to 55.57 pence. japan s biggest steel company nippon steel lost 2.5% to 270 yen  with closest rival jfe holdings down 3.4%. china s baoshan  the country s largest steel producer  said that the uncertainty surrounding the industry has prompted it to pull its planned share sale. the firm had been expected to offer 22.5bn yuan ($2.7bn) worth of shares to investors. no date has been given for when the 5 billion shares will come to the market. baoshan stock climbed on news of the delay and its decision to increase the price of its steel by 10%.,business
tsunami to cost sri lanka $1.3bn sri lanka faces a $1.3bn (£691m) bill in 2005 for reconstruction after the tsunami which killed more than 30 000 of its people  its central bank says.  this estimate is preliminary  bank governor sunil mendis told reporters  and could rise in 2006. the island state is asking for about $320m from the international monetary fund to help pay for relief  he said. the bank has 5bn rupees ($50m; £27m) set aside to lend at a lower interest rate to those who lost property. according to mr mendis  half the imf support could come from a freeze on debt repayments  which would free up resources immediately. the rest could come from a five-year emergency loan. sri lanka is hoping for a wider freeze from other creditors.  the paris club of 19 creditors meets on 12 january to discuss a debt moratorium for the nations hit by the tsunami  which ravaged south and east asia on 26 december.  some 150 000 people across the region are feared to be dead and millions have been left homeless and destitute. a full reckoning of the economic cost to sri lanka of the tsunami will not be clear for some time to come. but already it looks likely that growth in the first half of 2005 will slow  mr mendis told reporters  although he would not say by how much. one side-effect of the disaster has been that the value of the rupee has risen as foreign funds have flooded into the country. the currency has strengthened 4% since late december  coming close to 100 rupees to the us dollar for the first time in more than six months.,business
citizenship event for 18s touted citizenship ceremonies could be introduced for people celebrating their 18th birthday  charles clarke has said.  the idea will be tried as part of an overhaul of the way government approaches  inclusive citizenship  particularly for ethnic minorities. a pilot scheme based on ceremonies in australia will start in october. mr clarke said it would be a way of recognising young people reaching their voting age when they also gain greater independence from parents. britain s young black and asian people are to be encouraged to learn about the nation s heritage as part of the government s new race strategy which will also target specific issues within different ethnic minority groups. officials say the home secretary wants young people to feel they belong and to understand their  other cultural identities  alongside being british. the launch follows a row about the role of faith schools in britain. on monday school inspection chief david bell  accused some islamic schools of failing to teach pupils about their obligations to british society.  the muslim council of britain said ofsted boss mr bell s comments were  highly irresponsible . the home office started work on its community cohesion and race equality strategy last year and the outcome  launched on wednesday  is called  improving opportunity  strengthening society . it is aimed at tackling racism  exclusion  segregation and the rise in political and religious extremism.  it represents a move away from the one-size-fits-all approach to focus on specifics within cultural groups   said a home office spokesman.  it is not right to say that if you are from a black or ethnic minority group you must be disadvantaged.  the spokesman highlighted specific issues that affect particular communities - for example people of south asian origin tend to suffer from a high incidence of heart disease.   it is about drilling down and focusing on these sorts of problems   the spokesman added. launching the initiative mr clarke said enormous progress had been made on race issues in recent years. he added:  but while many members of black and minority ethnic communities are thriving  some may still find it harder to succeed in employment or gain access to healthcare  education or housing.  this strategy sets out the government s commitment to doing more to identify and respond to the specific needs of minorities in our society.  some 8% of the uk population described themselves as coming from a non-white ethnic minority in the 2001 census.  the downing street strategy unit in 2003 said people from indian and chinese backgrounds were doing well on average  often outperforming white people in education and earnings. but those of pakistani  bangladeshi and black caribbean origin were significantly more likely to be unemployed and earn less than whites  it said. the home office wants more initiatives which try to promote a sense of belonging by encouraging young people to take part in voluntary work. the programmes are designed to support the citizenship lessons already taking place in schools.,politics
no seasonal lift for house market a swathe of figures have provided further evidence of a slowdown in the uk property market.  the council of mortgage lenders (cml)  british bankers association (bba) and building societies association (bsa) all said mortgage lending was slowing. cml figures showed gross lending fell by 4% in november as the number of people buying new homes fell. elsewhere  the bba added underlying mortgage lending rose by £4m in november  compared to october s £4.29m. the cml said that loans for new property purchases fell 25% year-on-year to 85 000 - the lowest total seen since february 2003.  data from the cml showed lending fell to just over £25bn in november  from £25.5bn a year earlier. separate figures from the building societies association showed the value of mortgage approvals -- loans agreed but not yet made -- stood 32% lower than at the same time last year  at a seasonally-adjusted £2.98bn. the figures come hot on the heels of new data from property website rightmove which suggested owners must indulge in a  winter sale  and slash prices by up to 8%. miles shipside  commercial director at rightmove  said sellers would have to be  more realistic with their asking prices  to tempt buyers. the average asking price of a home fell by more than £600 from £190 329 in november to £189 733 in december  while the length of time it takes to sell a home rose to 81 days from 53 in the summer.  rightmove said estate agents were set to enter 2005 with a third more properties on their books than a year ago.  even once the quieter holiday period is over  sellers will find themselves competing with a lot of other properties on the market. in any business  excess supply and low demand means one thing - cut prices   mr shipside said.   the proof is that some properties that have been appropriately discounted are selling  even in the current market.  overall  asking prices have fallen 3.3% from their july peaks as the equivalent of £6 500 has been cut from an average property. a host of mortgage lenders and economists have predicted that property prices will either fall or stagnate in 2005.  what is apparent is a picture of a slowing market  but one that should remain stable as we return to more normal volumes of lending over 2005 as a whole   cml director general michael coogan said.  it s a fairly consistent picture  showing that mortgage demand has fallen back again  which is consistent with a continuing correction in the housing market   investec economist philip shaw said.  however  the figures do suggest only a modest weakening  and we stand by our view that the property market will remain in the doldrums for some time  though a collapse is still unlikely.,business
economy  strong  in election year uk businesses are set to prosper during the next few months - but this could trigger more interest rate rises  according to a report.  optimism is at its highest since 1997 and business will reap the benefits of a continuing rise in public spending  say researchers at bdo stoy hayward. the bank of england is expected to keep rates on hold this week - but they could go up later in the year. rates are likely to rise after the anticipated general election in may. the bdo optimism index - a leading indicator of gdp growth two quarters ahead edged up in january to 102.5  from 102.2 in october. the rise is due  in part  to an increase in public spending and increased merger and acquisition activity.  the only thing blighting business optimism this year will be uncertainties associated with the general election  bdo said. its bdo s output index - which predicts gdp movements a quarter in advance - remained at 100.8 for january  implying gdp growth at 2.9% in the second quarter of 2005. however  the output index is being held back by recent interest rate rises  sterling s strength against the dollar and high oil prices  the group noted. its inflation index  which has risen continuously over the last 8 months  climbed to 110.0 in january from 108.0 in october last year.  the uk is looking strong going into the general election  but businesses need to prepare themselves for a jolt ahead as the bank of england reacts to growth and inflationary pressures   said peter hemington  partner at bdo stoy hayward.  growth will probably slow by the end of 2005 and it is likely that we will see higher interest rates or a sharp drop in demand for products and services.,business
